epoch,lr,train_loss,val_loss,val_road_iou,val_mean_iou,val_bottom_road_iou,val_pixel_accuracy
1,0.001999657324975557,1.0124869346618652,1.4385190606117249,0.22614923289363761,0.11320363321899919,0.2955985691236413,0.22630376401154892
2,0.0019986295347545736,0.6581849730931796,1.655997395515442,0.3363050197744497,0.3805028443052963,0.4079501286422644,0.554554151452106
3,0.001996917333733128,0.5012618555472448,0.9720598757266998,0.5627836840342584,0.6706475245958403,0.6309058910814215,0.8276486604110055
4,0.001994521895368273,0.4184874708835895,0.8187672197818756,0.6361012807549713,0.7372000165055226,0.6908058095073248,0.8739325481912364
5,0.00199144486137381,0.3707921321575458,0.6521898508071899,0.6936181464483351,0.7847774502592363,0.7344465998527449,0.9031411875849185
6,0.0019876883405951376,0.3479978350492624,0.58709517121315,0.7109662885534423,0.798481844593572,0.7441011025785783,0.9109649658203125
7,0.0019832549075639544,0.3187278669614058,0.5598949491977692,0.7150959213783127,0.8031571076697086,0.738289993501604,0.9145494543987772
8,0.001978147600733805,0.29630379722668576,0.5560228005051613,0.7449856733524355,0.8254458243412311,0.7685450436824968,0.926193900730299
9,0.001972369920397676,0.29266929855713475,0.6449389606714249,0.7109788147644434,0.7979683493389684,0.7417302067659639,0.9103333846382473
10,0.0019659258262890674,0.2658733416062135,0.5921744033694267,0.7335022470373948,0.815310962455613,0.7603614746665462,0.9198230245838994
11,0.0019588197348681924,0.2678480858986194,0.4196770191192627,0.7750543952836515,0.848213879097413,0.7864140552424026,0.9381335714588994
12,0.001951056516295153,0.24723457143856928,0.5711909979581833,0.7465234439594344,0.8257571158172237,0.7736099025022642,0.9257633375084918
13,0.001942641491092178,0.23440618583789238,0.5610522776842117,0.7354819270385787,0.8174284738669803,0.7696984890910182,0.9213734502377717
14,0.0019335804264972011,0.2241782144858287,0.5386709496378899,0.7497971082829693,0.8279955066545395,0.7673083691138172,0.9267777152683424
15,0.0019238795325112862,0.22443719666737777,0.6496345400810242,0.715952379929824,0.8016362721341247,0.7494829810323999,0.9122440503991168
16,0.0019135454576426003,0.24103616292660052,0.5009715706110001,0.7597348373522922,0.8362805004218232,0.7839668582658177,0.9316631814707881
17,0.0019025852843498603,0.2290420956336535,0.580314926803112,0.750388932228841,0.828065185407677,0.784609567835181,0.9265534774116848
18,0.0018910065241883674,0.20758960109490615,0.6367193758487701,0.724613425190125,0.807984757064379,0.7635119702663982,0.9155094312584918
19,0.001878817112661965,0.20922157397637,0.5447399690747261,0.7532667755024193,0.8304151541208585,0.7787973302391927,0.9279081925101902
20,0.0018660254037844385,0.20245945568268114,0.49114057421684265,0.7662710286665382,0.8403716774377692,0.792980833164696,0.9332023288892664
21,0.0018526401643540918,0.18846557002801162,0.6195588931441307,0.7394249319894012,0.8194407083271608,0.7712906686984269,0.9217748227326766
22,0.0018386705679454237,0.1946120663331105,0.6884715557098389,0.7090353448694328,0.79567059101331,0.7479143408099056,0.9085374915081522
23,0.0018241261886220153,0.192162424325943,0.404245987534523,0.7960278226127488,0.8621111332926695,0.8161679307782221,0.943912008534307
24,0.001809016994374947,0.19214159364883715,0.44012849777936935,0.7771879237372776,0.8483032798086224,0.8019928742309071,0.9370986275050951
25,0.0017933533402912348,0.19270448845166427,0.5550860017538071,0.7448121144139092,0.823766789745285,0.7662003996574365,0.9242334780485734
26,0.0017771459614569706,0.19214259661160982,0.42610597610473633,0.7848400143742267,0.8546793689484673,0.8021730694606131,0.9408144743546195
27,0.0017604059656000307,0.17454911883060747,0.607567548751831,0.7362920353982301,0.8174037595587961,0.7738679731278321,0.9209223208220109
28,0.001743144825477394,0.18470687934985527,0.5693686753511429,0.752639043136226,0.8297662062497604,0.7946496521227904,0.9274471117102582
29,0.0017253743710122873,0.1813286290718959,0.511550635099411,0.7624178813852341,0.8366575429774529,0.784750520046733,0.9307098388671875
30,0.0017071067811865474,0.186644774216872,0.4241288751363754,0.7886808724711631,0.8569023471009118,0.8064924145764036,0.9414778999660326
31,0.0016883545756937535,0.1826959470143685,0.3949846923351288,0.7832801471024379,0.8528436124721284,0.8025951005848682,0.9394013778023098
32,0.0016691306063588579,0.17380964297514695,0.6391468122601509,0.7315943522037013,0.8133405582916915,0.7689097729956424,0.9184165622877039
33,0.0016494480483301834,0.15840629430917594,0.5357249975204468,0.7543921467647869,0.8308600520007332,0.769920748143137,0.9278617527173914
34,0.0016293203910498371,0.16544554096001846,0.39633171260356903,0.8031901907061281,0.8678263502191823,0.8189770462653562,0.947055319081182
35,0.0016087614290087203,0.15794217299956542,0.4583440572023392,0.7739473721116134,0.8458614498592869,0.7962071216186816,0.9358381188434103
36,0.0015877852522924727,0.16774726372498733,0.4771587997674942,0.7740929101534616,0.8460275349702187,0.7994608220457389,0.9359635062839674
37,0.0015664062369248324,0.16379901365591928,0.5160041525959969,0.7723116321578852,0.8443654677607576,0.796522393241523,0.9348807956861414
38,0.0015446390350150267,0.15805159509181976,0.447821781039238,0.7810807518599726,0.8507352487208857,0.8001137940906801,0.9380002229110055
39,0.0015224985647159484,0.14327510102437094,0.5645873844623566,0.7588546000506494,0.8339181340129669,0.7829481030767538,0.9292469853940217
40,0.0014999999999999996,0.15093211715038007,0.4450305104255676,0.7873574916129279,0.8560040142359036,0.808885918628823,0.9410871422809103
41,0.0014771587602596082,0.17110943106504586,0.5177383944392204,0.7680378499145748,0.8411798488046074,0.7892267468930196,0.9332560663637908
42,0.0014539904997395465,0.14614286331030038,0.5149456709623337,0.7767093163674296,0.8479711720683665,0.7978903981128441,0.936947366465693
43,0.0014305110968082949,0.1585128101018759,0.548831969499588,0.762896431855339,0.8374327794723673,0.7879427020959422,0.931399801503057
44,0.0014067366430757999,0.15096534616672075,0.6174093335866928,0.7390023166979096,0.8191753772714518,0.7636584140404373,0.9216713283372961
45,0.0013826834323650893,0.15033548096051583,0.36133871227502823,0.8049562048961681,0.8685421637033899,0.821491960547896,0.946979688561481
46,0.0013583679495453,0.14807422688374153,0.5622969716787338,0.7677963308161764,0.8413901825187114,0.7897861975251532,0.933638862941576
47,0.0013338068592337704,0.13515667674633172,0.4936530664563179,0.7744720148689546,0.8459584431479663,0.7911747322290937,0.9356795601222826
48,0.001309016994374947,0.13043401046441153,0.44295671582221985,0.7853234149886709,0.8542539711316803,0.8030173190583199,0.9400349492612092
49,0.0012840153447039224,0.13213271991564676,0.5971547290682793,0.7506954001441314,0.8280109894932506,0.7743076285531667,0.9263285761294158
50,0.0012588190451025202,0.13064849032805517,0.40951015055179596,0.7962285345135133,0.8622033879191804,0.8096438271240479,0.9439173159391984
51,0.001233445363855905,0.14400733491549125,0.5208752080798149,0.7617751150740604,0.8376491850057951,0.7766330269892974,0.9322562839673914
52,0.0012079116908177586,0.14142157137393951,0.5066875070333481,0.766043861163875,0.839768220433259,0.7853670012547052,0.9325873333474864
53,0.0011822355254921468,0.13521376252174377,0.41947200894355774,0.7952188086535612,0.861512152870455,0.8107353845925772,0.9436134670091711
54,0.00115643446504023,0.14128653705120087,0.5632107108831406,0.765809072132701,0.839552707678656,0.7865432385581786,0.932448677394701
55,0.0011305261922200508,0.13024550733657983,0.5779256224632263,0.761248377499799,0.8364371870627787,0.7875609475455578,0.9310534933338994
56,0.0011045284632676528,0.1450172313130819,0.4750348627567291,0.7853313129444797,0.8541817177329771,0.8030131565498007,0.9399427331012228
57,0.0010784590957278442,0.13626564294099808,0.619241327047348,0.7498019430897775,0.8273899080894085,0.7709341930696015,0.9260393225628397
58,0.0010523359562429428,0.1358271510555194,0.5090163052082062,0.7744287263683453,0.8461846994468903,0.790974631883641,0.935977438221807
59,0.0010261769483078723,0.13192400393577722,0.4786052256822586,0.7767835476826013,0.8476619952544175,0.7946437908143212,0.9365320620329484
60,0.0009999999999999994,0.1252817494364885,0.5290140062570572,0.7705732281698564,0.8435871802005395,0.7901764165768433,0.9348502781080164
61,0.0009738230516921261,0.13401761651039124,0.5436697155237198,0.7601504053714888,0.8358325081563527,0.7816338168727947,0.9308942711871603
62,0.0009476640437570555,0.1382467603454223,0.46703842282295227,0.7825402936409481,0.852432953705774,0.807643180425425,0.9392939028532609
63,0.0009215409042721543,0.12602739953077757,0.46593497693538666,0.7845774128614817,0.8536718396081203,0.8041419468248736,0.9397218123726223
64,0.0008954715367323459,0.12677917056358778,0.561673104763031,0.7633663549158457,0.8381160457782837,0.7916338802942472,0.9319842794667119
65,0.0008694738077799478,0.12468875084932034,0.4390156418085098,0.7843742380271657,0.8539406533803224,0.8064111503399629,0.940158346424932
66,0.0008435655349597683,0.12268271583777207,0.45493456721305847,0.7824018940682772,0.8520533679172685,0.8011345545043643,0.9389044720193614
67,0.000817764474507852,0.12662078955998787,0.5329034626483917,0.7696400038033483,0.8425680324599236,0.7893213286462444,0.934101270592731
68,0.0007920883091822399,0.12150823840728173,0.48359254002571106,0.780721632342811,0.8511999781971773,0.8023636883509168,0.9387565281080164
69,0.0007665546361440939,0.12855557237680143,0.5731121450662613,0.7616739480340308,0.8367717945558242,0.784004337033127,0.9312372622282609
70,0.0007411809548974786,0.11677817140634243,0.4504387676715851,0.7865499450628195,0.8553460046180017,0.8020963698889056,0.9407142970872961
71,0.0007159846552960766,0.12547158277951753,0.4961274564266205,0.7737641743960374,0.8455699277184987,0.7909920338203152,0.9355800462805707
72,0.000690983005625052,0.11247500032186508,0.5271707996726036,0.76575533807215,0.8395442732678018,0.7851580410234902,0.9324665898862092
73,0.0006661931407662286,0.11490075519451728,0.4652997553348541,0.7863385305450511,0.8551504564631558,0.804956524929376,0.9405882462211277
74,0.0006416320504546992,0.1121086128629171,0.5470236390829086,0.7641187999396954,0.8388891163590955,0.7858392204890978,0.9325302787449049
75,0.0006173165676349097,0.11957865093763058,0.5379875749349594,0.7706012020796488,0.8431825392188322,0.7918210265079308,0.9343427575152853
76,0.0005932633569241993,0.12637840784513032,0.43111593276262283,0.7883763022503456,0.8562893575024677,0.8084882020531587,0.9408927585767664
77,0.0005694889031917046,0.11496311082289769,0.49742868542671204,0.7721572256270518,0.8443854616763317,0.7950936232260672,0.934986280358356
78,0.0005460095002604528,0.11446713770811374,0.5375318676233292,0.7624048559591483,0.8371285613160848,0.7852438075800501,0.9312876825747283
79,0.0005228412397403911,0.11601249185892251,0.4629201591014862,0.7836458296272577,0.8530715436720488,0.8042538023686947,0.9394849694293478
80,0.0004999999999999998,0.11777824449997681,0.5377241373062134,0.7674335177170366,0.840984205911148,0.7898231599685075,0.9333356774371603
81,0.0004775014352840508,0.11334506307656948,0.5402456521987915,0.7639962404191887,0.8385657952652894,0.7858294691426155,0.9322005562160326
82,0.0004553609649849729,0.10670823890429276,0.5510723739862442,0.7614889610792692,0.8366401875738406,0.7840623123337813,0.9311742367951766
83,0.0004335937630751666,0.1230246894634687,0.5186575502157211,0.768187242578602,0.8416590783090527,0.7881736742206373,0.9337602698284647
84,0.00041221474770752664,0.1142088444187091,0.531508058309555,0.771437800805479,0.8438807992334115,0.7879654927607943,0.9347514276919158
85,0.000391238570991279,0.11255184446389858,0.5019170790910721,0.7766444145242811,0.8479353465561279,0.7945487644784844,0.9369380785071332
86,0.00037067960895016244,0.11107629824143189,0.4989796429872513,0.7782819997490726,0.8494055100038811,0.7974248173259519,0.937862893809443
87,0.0003505519516698162,0.12047598281731972,0.5357522591948509,0.7704901251427894,0.8433073488973619,0.7915042135339434,0.9345530634341033
88,0.00033086939364114184,0.1087371500638815,0.5157784819602966,0.7719117729594223,0.8445301788924732,0.7963181987427995,0.9352921195652174
89,0.0003116454243062456,0.10791337490081787,0.49708330631256104,0.7772700249131813,0.8485586879202474,0.7976429746025946,0.937366651452106
90,0.0002928932188134523,0.10844375365055524,0.5050849765539169,0.7758397433645932,0.8472177082358845,0.7942051865101493,0.936489602793818
91,0.00027462562898771214,0.11391630252966514,0.5734948888421059,0.7586739261505856,0.8343769075240867,0.7836453587699317,0.9298971424932065
92,0.0002568551745226057,0.11524987564637111,0.5322742760181427,0.7724390147194992,0.8447420182087613,0.7921583637860558,0.9352715533712636
93,0.0002395940343999689,0.11207872571853492,0.5212951898574829,0.7713438601484081,0.8440199234725005,0.7929214686975155,0.934970358143682
94,0.00022285403854302896,0.10600950282353622,0.5122649520635605,0.7738608017426132,0.8459131628320655,0.794761377859203,0.935946920643682
95,0.0002066466597087646,0.1024349990945596,0.503496453166008,0.7731188475165702,0.845303747102631,0.7946055459510788,0.935596631920856
96,0.00019098300562505255,0.10962594701693608,0.5911381840705872,0.7558489312417801,0.8322705638929345,0.7793711922948715,0.9288144318953805
97,0.00017587381137798441,0.10404716890591842,0.5938018783926964,0.7562892866435683,0.8327458348406731,0.7794139051101369,0.9291620669157609
98,0.00016132943205457597,0.10953128853669533,0.5626570954918861,0.7628535147893059,0.8375856263684058,0.7846907037948285,0.9316081171450408
99,0.00014735983564590773,0.10536007984326436,0.5265368819236755,0.7718331269920098,0.8443191825824872,0.7914057991921524,0.9350765062415082
100,0.00013397459621556122,0.10370948452215928,0.5228079631924629,0.7719909272898432,0.8445242708499732,0.7922534320123505,0.9352430260699728
101,0.00012118288733803465,0.10354279784055856,0.5027363747358322,0.7762982658470761,0.8476847822038904,0.795441429997278,0.9368160081946332
102,0.00010899347581163215,0.10469998533909138,0.5197947323322296,0.7729401755747315,0.8451875710275512,0.7922962416990035,0.9355495287024457
103,9.741471565013954e-05,0.10888847307516979,0.5061845257878304,0.7770122230441369,0.8481490709703743,0.7951071888081475,0.9370037576426631
104,8.645454235739898e-05,0.10440961328836587,0.5179653763771057,0.7738968869776572,0.8458221147315583,0.7922317057319873,0.9358168892238451
105,7.612046748871322e-05,0.10102908714459492,0.5396728515625,0.7695271339779326,0.8425349980876184,0.7877710871459773,0.9341205099354619
106,6.641957350279822e-05,0.10171548162515347,0.517948180437088,0.7741367605403001,0.8460694341183959,0.7915776018949132,0.9359913701596467
107,5.735850890782165e-05,0.10530153031532581,0.5137826427817345,0.7744885865924667,0.8463305010866089,0.7924636067541238,0.936123391856318
108,4.894348370484644e-05,0.10679131115858372,0.4978634789586067,0.7783681098284402,0.8491766951679529,0.7953159519551329,0.9375378152598506
109,4.1180265131807034e-05,0.1018843433031669,0.5180210769176483,0.7721005809561998,0.844491781562897,0.7907162720998256,0.9351455025050951
110,3.4074173710931665e-05,0.10439622230254687,0.5100419074296951,0.7743063192920221,0.8461593666023584,0.7924488756066448,0.9360112729279891
111,2.7630079602323425e-05,0.10901082364412454,0.5187945365905762,0.7739430079328503,0.8459042160198448,0.791789449355752,0.9358925197435461
112,2.1852399266194295e-05,0.11050775819099866,0.5294807255268097,0.7714158339810425,0.8440990327695477,0.7894418131880014,0.9350287395974864
113,1.674509243604548e-05,0.10635292071562547,0.5337244719266891,0.7696739496579201,0.8426841336309512,0.7880262094964545,0.9342246677564539
114,1.2311659404862332e-05,0.10244222501149544,0.5259050577878952,0.7714367631221941,0.8440416911803772,0.7895335567691327,0.934947801672894
115,8.555138626189612e-06,0.10388166228165993,0.5291956067085266,0.7699054890823596,0.8429483793916632,0.7885184745500528,0.9344243588654891
116,5.4781046317265955e-06,0.10714024018782836,0.5417135655879974,0.7682654153441795,0.8417141629572162,0.7866836956170782,0.9337861434273098
117,3.082666266872034e-06,0.10514163111264889,0.5300410240888596,0.77171507010354,0.8442625513886949,0.7893617021276595,0.935069871985394
118,1.3704652454261659e-06,0.10840774786013824,0.523698478937149,0.7714369595761189,0.8440205342069943,0.7897097520851557,0.934921928074049
119,3.426750244427399e-07,0.10251056230985202,0.5193246454000473,0.7728422631213808,0.8450917365459217,0.7914075442959391,0.9354845129925272
120,0.0,0.10751888213249353,0.5315290540456772,0.7705775056187095,0.8433675421876765,0.7891508874356937,0.9345802638841711
